x,y,polygon_id
158,150,1
159,150,1
160,150,1
161,150,1
162,150,1
163,150,1
164,150,1
110,151,1
111,151,1
112,151,1
113,151,1
114,151,1
115,151,1
116,151,1
117,151,1
118,151,1
119,151,1
120,151,1
121,151,1
122,151,1
123,151,1
124,151,1
125,151,1
126,151,1
127,151,1
128,151,1
129,151,1
130,151,1
131,151,1
132,151,1
133,151,1
134,151,1
135,151,1
136,151,1
137,151,1
138,151,1
139,151,1
140,151,1
141,151,1
142,151,1
143,151,1
144,151,1
145,151,1
146,151,1
147,151,1
148,151,1
149,151,1
150,151,1
151,151,1
152,151,1
153,151,1
154,151,1
155,151,1
156,151,1
157,151,1
158,151,1
159,151,1
160,151,1
161,151,1
162,151,1
163,151,1
164,151,1
165,151,1
109,152,1
110,152,1
111,152,1
112,152,1
113,152,1
114,152,1
115,152,1
116,152,1
117,152,1
118,152,1
119,152,1
120,152,1
121,152,1
122,152,1
123,152,1
124,152,1
125,152,1
126,152,1
127,152,1
128,152,1
129,152,1
130,152,1
131,152,1
132,152,1
133,152,1
134,152,1
135,152,1
136,152,1
137,152,1
138,152,1
139,152,1
140,152,1
141,152,1
142,152,1
143,152,1
144,152,1
145,152,1
146,152,1
147,152,1
148,152,1
149,152,1
150,152,1
151,152,1
152,152,1
153,152,1
154,152,1
155,152,1
156,152,1
157,152,1
158,152,1
159,152,1
160,152,1
161,152,1
162,152,1
163,152,1
164,152,1
165,152,1
109,153,1
110,153,1
111,153,1
112,153,1
113,153,1
114,153,1
115,153,1
116,153,1
117,153,1
118,153,1
119,153,1
120,153,1
121,153,1
122,153,1
123,153,1
124,153,1
125,153,1
126,153,1
127,153,1
128,153,1
129,153,1
130,153,1
131,153,1
132,153,1
133,153,1
134,153,1
135,153,1
136,153,1
137,153,1
138,153,1
139,153,1
140,153,1
141,153,1
142,153,1
143,153,1
144,153,1
145,153,1
146,153,1
147,153,1
148,153,1
149,153,1
150,153,1
151,153,1
152,153,1
153,153,1
154,153,1
155,153,1
156,153,1
157,153,1
158,153,1
159,153,1
160,153,1
161,153,1
162,153,1
163,153,1
164,153,1
165,153,1
109,154,1
110,154,1
111,154,1
112,154,1
113,154,1
114,154,1
115,154,1
116,154,1
117,154,1
118,154,1
119,154,1
120,154,1
121,154,1
122,154,1
123,154,1
124,154,1
125,154,1
126,154,1
127,154,1
128,154,1
129,154,1
130,154,1
131,154,1
132,154,1
133,154,1
134,154,1
135,154,1
136,154,1
137,154,1
138,154,1
139,154,1
140,154,1
141,154,1
142,154,1
143,154,1
144,154,1
145,154,1
146,154,1
147,154,1
148,154,1
149,154,1
150,154,1
151,154,1
152,154,1
153,154,1
154,154,1
155,154,1
156,154,1
157,154,1
158,154,1
159,154,1
160,154,1
161,154,1
162,154,1
163,154,1
164,154,1
165,154,1
166,154,1
108,155,1
109,155,1
110,155,1
111,155,1
112,155,1
113,155,1
114,155,1
115,155,1
116,155,1
117,155,1
118,155,1
119,155,1
120,155,1
121,155,1
122,155,1
123,155,1
124,155,1
125,155,1
126,155,1
127,155,1
128,155,1
129,155,1
130,155,1
131,155,1
132,155,1
133,155,1
134,155,1
135,155,1
136,155,1
137,155,1
138,155,1
139,155,1
140,155,1
141,155,1
142,155,1
143,155,1
144,155,1
145,155,1
146,155,1
147,155,1
148,155,1
149,155,1
150,155,1
151,155,1
152,155,1
153,155,1
154,155,1
155,155,1
156,155,1
157,155,1
158,155,1
159,155,1
160,155,1
161,155,1
162,155,1
163,155,1
164,155,1
165,155,1
166,155,1
108,156,1
109,156,1
110,156,1
111,156,1
112,156,1
113,156,1
114,156,1
115,156,1
116,156,1
117,156,1
118,156,1
119,156,1
120,156,1
121,156,1
122,156,1
123,156,1
124,156,1
125,156,1
126,156,1
127,156,1
128,156,1
129,156,1
130,156,1
131,156,1
132,156,1
133,156,1
134,156,1
135,156,1
136,156,1
137,156,1
138,156,1
139,156,1
140,156,1
141,156,1
142,156,1
143,156,1
144,156,1
145,156,1
146,156,1
147,156,1
148,156,1
149,156,1
150,156,1
151,156,1
152,156,1
153,156,1
154,156,1
155,156,1
156,156,1
157,156,1
158,156,1
159,156,1
160,156,1
161,156,1
162,156,1
163,156,1
164,156,1
165,156,1
166,156,1
108,157,1
109,157,1
110,157,1
111,157,1
112,157,1
113,157,1
114,157,1
115,157,1
116,157,1
117,157,1
118,157,1
119,157,1
120,157,1
121,157,1
122,157,1
123,157,1
124,157,1
125,157,1
126,157,1
127,157,1
128,157,1
129,157,1
130,157,1
131,157,1
132,157,1
133,157,1
134,157,1
135,157,1
136,157,1
137,157,1
138,157,1
139,157,1
140,157,1
141,157,1
142,157,1
143,157,1
144,157,1
145,157,1
146,157,1
147,157,1
148,157,1
149,157,1
150,157,1
151,157,1
152,157,1
153,157,1
154,157,1
155,157,1
156,157,1
157,157,1
158,157,1
159,157,1
160,157,1
161,157,1
162,157,1
163,157,1
164,157,1
165,157,1
166,157,1
167,157,1
107,158,1
108,158,1
109,158,1
110,158,1
111,158,1
112,158,1
113,158,1
114,158,1
115,158,1
116,158,1
117,158,1
118,158,1
119,158,1
120,158,1
121,158,1
122,158,1
123,158,1
124,158,1
125,158,1
126,158,1
127,158,1
128,158,1
129,158,1
130,158,1
131,158,1
132,158,1
133,158,1
134,158,1
135,158,1
136,158,1
137,158,1
138,158,1
139,158,1
140,158,1
141,158,1
142,158,1
143,158,1
144,158,1
145,158,1
146,158,1
147,158,1
148,158,1
149,158,1
150,158,1
151,158,1
152,158,1
153,158,1
154,158,1
155,158,1
156,158,1
157,158,1
158,158,1
159,158,1
160,158,1
161,158,1
162,158,1
163,158,1
164,158,1
165,158,1
166,158,1
167,158,1
107,159,1
108,159,1
109,159,1
110,159,1
111,159,1
112,159,1
113,159,1
114,159,1
115,159,1
116,159,1
117,159,1
118,159,1
119,159,1
120,159,1
121,159,1
122,159,1
123,159,1
124,159,1
125,159,1
126,159,1
127,159,1
128,159,1
129,159,1
130,159,1
131,159,1
132,159,1
133,159,1
134,159,1
135,159,1
136,159,1
137,159,1
138,159,1
139,159,1
140,159,1
141,159,1
142,159,1
143,159,1
144,159,1
145,159,1
146,159,1
147,159,1
148,159,1
149,159,1
150,159,1
151,159,1
152,159,1
153,159,1
154,159,1
155,159,1
156,159,1
157,159,1
158,159,1
159,159,1
160,159,1
161,159,1
162,159,1
163,159,1
164,159,1
165,159,1
166,159,1
167,159,1
107,160,1
108,160,1
109,160,1
110,160,1
111,160,1
112,160,1
113,160,1
114,160,1
115,160,1
116,160,1
117,160,1
118,160,1
119,160,1
120,160,1
121,160,1
122,160,1
123,160,1
124,160,1
125,160,1
126,160,1
127,160,1
128,160,1
129,160,1
130,160,1
131,160,1
132,160,1
133,160,1
134,160,1
135,160,1
136,160,1
137,160,1
138,160,1
139,160,1
140,160,1
141,160,1
142,160,1
143,160,1
144,160,1
145,160,1
146,160,1
147,160,1
148,160,1
149,160,1
150,160,1
151,160,1
152,160,1
153,160,1
154,160,1
155,160,1
156,160,1
157,160,1
158,160,1
159,160,1
160,160,1
161,160,1
162,160,1
163,160,1
164,160,1
165,160,1
166,160,1
167,160,1
168,160,1
106,161,1
107,161,1
108,161,1
109,161,1
110,161,1
111,161,1
112,161,1
113,161,1
114,161,1
115,161,1
116,161,1
117,161,1
118,161,1
119,161,1
120,161,1
121,161,1
122,161,1
123,161,1
124,161,1
125,161,1
126,161,1
127,161,1
128,161,1
129,161,1
130,161,1
131,161,1
132,161,1
133,161,1
134,161,1
135,161,1
136,161,1
137,161,1
138,161,1
139,161,1
140,161,1
141,161,1
142,161,1
143,161,1
144,161,1
145,161,1
146,161,1
147,161,1
148,161,1
149,161,1
150,161,1
151,161,1
152,161,1
153,161,1
154,161,1
155,161,1
156,161,1
157,161,1
158,161,1
159,161,1
160,161,1
161,161,1
162,161,1
163,161,1
164,161,1
165,161,1
166,161,1
167,161,1
168,161,1
106,162,1
107,162,1
108,162,1
109,162,1
110,162,1
111,162,1
112,162,1
113,162,1
114,162,1
115,162,1
116,162,1
117,162,1
118,162,1
119,162,1
120,162,1
121,162,1
122,162,1
123,162,1
124,162,1
125,162,1
126,162,1
127,162,1
128,162,1
129,162,1
130,162,1
131,162,1
132,162,1
133,162,1
134,162,1
135,162,1
136,162,1
137,162,1
138,162,1
139,162,1
140,162,1
141,162,1
142,162,1
143,162,1
144,162,1
145,162,1
146,162,1
147,162,1
148,162,1
149,162,1
150,162,1
151,162,1
152,162,1
153,162,1
154,162,1
155,162,1
156,162,1
157,162,1
158,162,1
159,162,1
160,162,1
161,162,1
162,162,1
163,162,1
164,162,1
165,162,1
166,162,1
167,162,1
168,162,1
106,163,1
107,163,1
108,163,1
109,163,1
110,163,1
111,163,1
112,163,1
113,163,1
114,163,1
115,163,1
116,163,1
117,163,1
118,163,1
119,163,1
120,163,1
121,163,1
122,163,1
123,163,1
124,163,1
125,163,1
126,163,1
127,163,1
128,163,1
129,163,1
130,163,1
131,163,1
132,163,1
133,163,1
134,163,1
135,163,1
136,163,1
137,163,1
138,163,1
139,163,1
140,163,1
141,163,1
142,163,1
143,163,1
144,163,1
145,163,1
146,163,1
147,163,1
148,163,1
149,163,1
150,163,1
151,163,1
152,163,1
153,163,1
154,163,1
155,163,1
156,163,1
157,163,1
158,163,1
159,163,1
160,163,1
161,163,1
162,163,1
163,163,1
164,163,1
165,163,1
166,163,1
167,163,1
168,163,1
169,163,1
105,164,1
106,164,1
107,164,1
108,164,1
109,164,1
110,164,1
111,164,1
112,164,1
113,164,1
114,164,1
115,164,1
116,164,1
117,164,1
118,164,1
119,164,1
120,164,1
121,164,1
122,164,1
123,164,1
124,164,1
125,164,1
126,164,1
127,164,1
128,164,1
129,164,1
130,164,1
131,164,1
132,164,1
133,164,1
134,164,1
135,164,1
136,164,1
137,164,1
138,164,1
139,164,1
140,164,1
141,164,1
142,164,1
143,164,1
144,164,1
145,164,1
146,164,1
147,164,1
148,164,1
149,164,1
150,164,1
151,164,1
152,164,1
153,164,1
154,164,1
155,164,1
156,164,1
157,164,1
158,164,1
159,164,1
160,164,1
161,164,1
162,164,1
163,164,1
164,164,1
165,164,1
166,164,1
167,164,1
168,164,1
169,164,1
105,165,1
106,165,1
107,165,1
108,165,1
109,165,1
110,165,1
111,165,1
112,165,1
113,165,1
114,165,1
115,165,1
116,165,1
117,165,1
118,165,1
119,165,1
120,165,1
121,165,1
122,165,1
123,165,1
124,165,1
125,165,1
126,165,1
127,165,1
128,165,1
129,165,1
130,165,1
131,165,1
132,165,1
133,165,1
134,165,1
135,165,1
136,165,1
137,165,1
138,165,1
139,165,1
140,165,1
141,165,1
142,165,1
143,165,1
144,165,1
145,165,1
146,165,1
147,165,1
148,165,1
149,165,1
150,165,1
151,165,1
152,165,1
153,165,1
154,165,1
155,165,1
156,165,1
157,165,1
158,165,1
159,165,1
160,165,1
161,165,1
162,165,1
163,165,1
164,165,1
165,165,1
166,165,1
167,165,1
168,165,1
169,165,1
105,166,1
106,166,1
107,166,1
108,166,1
109,166,1
110,166,1
111,166,1
112,166,1
113,166,1
114,166,1
115,166,1
116,166,1
117,166,1
118,166,1
119,166,1
120,166,1
121,166,1
122,166,1
123,166,1
124,166,1
125,166,1
126,166,1
127,166,1
128,166,1
129,166,1
130,166,1
131,166,1
132,166,1
133,166,1
134,166,1
135,166,1
136,166,1
137,166,1
138,166,1
139,166,1
140,166,1
141,166,1
142,166,1
143,166,1
144,166,1
145,166,1
146,166,1
147,166,1
148,166,1
149,166,1
150,166,1
151,166,1
152,166,1
153,166,1
154,166,1
155,166,1
156,166,1
157,166,1
158,166,1
159,166,1
160,166,1
161,166,1
162,166,1
163,166,1
164,166,1
165,166,1
166,166,1
167,166,1
168,166,1
169,166,1
170,166,1
104,167,1
105,167,1
106,167,1
107,167,1
108,167,1
109,167,1
110,167,1
111,167,1
112,167,1
113,167,1
114,167,1
115,167,1
116,167,1
117,167,1
118,167,1
119,167,1
120,167,1
121,167,1
122,167,1
123,167,1
124,167,1
125,167,1
126,167,1
127,167,1
128,167,1
129,167,1
130,167,1
131,167,1
132,167,1
133,167,1
134,167,1
135,167,1
136,167,1
137,167,1
138,167,1
139,167,1
140,167,1
141,167,1
142,167,1
143,167,1
144,167,1
145,167,1
146,167,1
147,167,1
148,167,1
149,167,1
150,167,1
151,167,1
152,167,1
153,167,1
154,167,1
155,167,1
156,167,1
157,167,1
158,167,1
159,167,1
160,167,1
161,167,1
162,167,1
163,167,1
164,167,1
165,167,1
166,167,1
167,167,1
168,167,1
169,167,1
170,167,1
104,168,1
105,168,1
106,168,1
107,168,1
108,168,1
109,168,1
110,168,1
111,168,1
112,168,1
113,168,1
114,168,1
115,168,1
116,168,1
117,168,1
118,168,1
119,168,1
120,168,1
121,168,1
122,168,1
123,168,1
124,168,1
125,168,1
126,168,1
127,168,1
128,168,1
129,168,1
130,168,1
131,168,1
132,168,1
133,168,1
134,168,1
135,168,1
136,168,1
137,168,1
138,168,1
139,168,1
140,168,1
141,168,1
142,168,1
143,168,1
144,168,1
145,168,1
146,168,1
147,168,1
148,168,1
149,168,1
150,168,1
151,168,1
152,168,1
153,168,1
154,168,1
155,168,1
156,168,1
157,168,1
158,168,1
159,168,1
160,168,1
161,168,1
162,168,1
163,168,1
164,168,1
165,168,1
166,168,1
167,168,1
168,168,1
169,168,1
170,168,1
104,169,1
105,169,1
106,169,1
107,169,1
108,169,1
109,169,1
110,169,1
111,169,1
112,169,1
113,169,1
114,169,1
115,169,1
116,169,1
117,169,1
118,169,1
119,169,1
120,169,1
121,169,1
122,169,1
123,169,1
124,169,1
125,169,1
126,169,1
127,169,1
128,169,1
129,169,1
130,169,1
131,169,1
132,169,1
133,169,1
134,169,1
135,169,1
136,169,1
137,169,1
138,169,1
139,169,1
140,169,1
141,169,1
142,169,1
143,169,1
144,169,1
145,169,1
146,169,1
147,169,1
148,169,1
149,169,1
150,169,1
151,169,1
152,169,1
153,169,1
154,169,1
155,169,1
156,169,1
157,169,1
158,169,1
159,169,1
160,169,1
161,169,1
162,169,1
163,169,1
164,169,1
165,169,1
166,169,1
167,169,1
168,169,1
169,169,1
170,169,1
171,169,1
103,170,1
104,170,1
105,170,1
106,170,1
107,170,1
108,170,1
109,170,1
110,170,1
111,170,1
112,170,1
113,170,1
114,170,1
115,170,1
116,170,1
117,170,1
118,170,1
119,170,1
120,170,1
121,170,1
122,170,1
123,170,1
124,170,1
125,170,1
126,170,1
127,170,1
128,170,1
129,170,1
130,170,1
131,170,1
132,170,1
133,170,1
134,170,1
135,170,1
136,170,1
137,170,1
138,170,1
139,170,1
140,170,1
141,170,1
142,170,1
143,170,1
144,170,1
145,170,1
146,170,1
147,170,1
148,170,1
149,170,1
150,170,1
151,170,1
152,170,1
153,170,1
154,170,1
155,170,1
156,170,1
157,170,1
158,170,1
159,170,1
160,170,1
161,170,1
162,170,1
163,170,1
164,170,1
165,170,1
166,170,1
167,170,1
168,170,1
169,170,1
170,170,1
171,170,1
103,171,1
104,171,1
105,171,1
106,171,1
107,171,1
108,171,1
109,171,1
110,171,1
111,171,1
112,171,1
113,171,1
114,171,1
115,171,1
116,171,1
117,171,1
118,171,1
119,171,1
120,171,1
121,171,1
122,171,1
123,171,1
124,171,1
125,171,1
126,171,1
127,171,1
128,171,1
129,171,1
130,171,1
131,171,1
132,171,1
133,171,1
134,171,1
135,171,1
136,171,1
137,171,1
138,171,1
139,171,1
140,171,1
141,171,1
142,171,1
143,171,1
144,171,1
145,171,1
146,171,1
147,171,1
148,171,1
149,171,1
150,171,1
151,171,1
152,171,1
153,171,1
154,171,1
155,171,1
156,171,1
157,171,1
158,171,1
159,171,1
160,171,1
161,171,1
162,171,1
163,171,1
164,171,1
165,171,1
166,171,1
167,171,1
168,171,1
169,171,1
170,171,1
171,171,1
103,172,1
104,172,1
105,172,1
106,172,1
107,172,1
108,172,1
109,172,1
110,172,1
111,172,1
112,172,1
113,172,1
114,172,1
115,172,1
116,172,1
117,172,1
118,172,1
119,172,1
120,172,1
121,172,1
122,172,1
123,172,1
124,172,1
125,172,1
126,172,1
127,172,1
128,172,1
129,172,1
130,172,1
131,172,1
132,172,1
133,172,1
134,172,1
135,172,1
136,172,1
137,172,1
138,172,1
139,172,1
140,172,1
141,172,1
142,172,1
143,172,1
144,172,1
145,172,1
146,172,1
147,172,1
148,172,1
149,172,1
150,172,1
151,172,1
152,172,1
153,172,1
154,172,1
155,172,1
156,172,1
157,172,1
158,172,1
159,172,1
160,172,1
161,172,1
162,172,1
163,172,1
164,172,1
165,172,1
166,172,1
167,172,1
168,172,1
169,172,1
170,172,1
171,172,1
172,172,1
102,173,1
103,173,1
104,173,1
105,173,1
106,173,1
107,173,1
108,173,1
109,173,1
110,173,1
111,173,1
112,173,1
113,173,1
114,173,1
115,173,1
116,173,1
117,173,1
118,173,1
119,173,1
120,173,1
121,173,1
122,173,1
123,173,1
124,173,1
125,173,1
126,173,1
127,173,1
128,173,1
129,173,1
130,173,1
131,173,1
132,173,1
133,173,1
134,173,1
135,173,1
136,173,1
137,173,1
138,173,1
139,173,1
140,173,1
141,173,1
142,173,1
143,173,1
144,173,1
145,173,1
146,173,1
147,173,1
148,173,1
149,173,1
150,173,1
151,173,1
152,173,1
153,173,1
154,173,1
155,173,1
156,173,1
157,173,1
158,173,1
159,173,1
160,173,1
161,173,1
162,173,1
163,173,1
164,173,1
165,173,1
166,173,1
167,173,1
168,173,1
169,173,1
170,173,1
171,173,1
172,173,1
102,174,1
103,174,1
104,174,1
105,174,1
106,174,1
107,174,1
108,174,1
109,174,1
110,174,1
111,174,1
112,174,1
113,174,1
114,174,1
115,174,1
116,174,1
117,174,1
118,174,1
119,174,1
120,174,1
121,174,1
122,174,1
123,174,1
124,174,1
125,174,1
126,174,1
127,174,1
128,174,1
129,174,1
130,174,1
131,174,1
132,174,1
133,174,1
134,174,1
135,174,1
136,174,1
137,174,1
138,174,1
139,174,1
140,174,1
141,174,1
142,174,1
143,174,1
144,174,1
145,174,1
146,174,1
147,174,1
148,174,1
149,174,1
150,174,1
151,174,1
152,174,1
153,174,1
154,174,1
155,174,1
156,174,1
157,174,1
158,174,1
159,174,1
160,174,1
161,174,1
162,174,1
163,174,1
164,174,1
165,174,1
166,174,1
167,174,1
168,174,1
169,174,1
170,174,1
171,174,1
172,174,1
102,175,1
103,175,1
104,175,1
105,175,1
106,175,1
107,175,1
108,175,1
109,175,1
110,175,1
111,175,1
112,175,1
113,175,1
114,175,1
115,175,1
116,175,1
117,175,1
118,175,1
119,175,1
120,175,1
121,175,1
122,175,1
123,175,1
124,175,1
125,175,1
126,175,1
127,175,1
128,175,1
129,175,1
130,175,1
131,175,1
132,175,1
133,175,1
134,175,1
135,175,1
136,175,1
137,175,1
138,175,1
139,175,1
140,175,1
141,175,1
142,175,1
143,175,1
144,175,1
145,175,1
146,175,1
147,175,1
148,175,1
149,175,1
150,175,1
151,175,1
152,175,1
153,175,1
154,175,1
155,175,1
156,175,1
157,175,1
158,175,1
159,175,1
160,175,1
161,175,1
162,175,1
163,175,1
164,175,1
165,175,1
166,175,1
167,175,1
168,175,1
169,175,1
170,175,1
171,175,1
172,175,1
173,175,1
101,176,1
102,176,1
103,176,1
104,176,1
105,176,1
106,176,1
107,176,1
108,176,1
109,176,1
110,176,1
111,176,1
112,176,1
113,176,1
114,176,1
115,176,1
116,176,1
117,176,1
118,176,1
119,176,1
120,176,1
121,176,1
122,176,1
123,176,1
124,176,1
125,176,1
126,176,1
127,176,1
128,176,1
129,176,1
130,176,1
131,176,1
132,176,1
133,176,1
134,176,1
135,176,1
136,176,1
137,176,1
138,176,1
139,176,1
140,176,1
141,176,1
142,176,1
143,176,1
144,176,1
145,176,1
146,176,1
147,176,1
148,176,1
149,176,1
150,176,1
151,176,1
152,176,1
153,176,1
154,176,1
155,176,1
156,176,1
157,176,1
158,176,1
159,176,1
160,176,1
161,176,1
162,176,1
163,176,1
164,176,1
165,176,1
166,176,1
167,176,1
168,176,1
169,176,1
170,176,1
171,176,1
172,176,1
173,176,1
101,177,1
102,177,1
103,177,1
104,177,1
105,177,1
106,177,1
107,177,1
108,177,1
109,177,1
110,177,1
111,177,1
112,177,1
113,177,1
114,177,1
115,177,1
116,177,1
117,177,1
118,177,1
119,177,1
120,177,1
121,177,1
122,177,1
123,177,1
124,177,1
125,177,1
126,177,1
127,177,1
128,177,1
129,177,1
130,177,1
131,177,1
132,177,1
133,177,1
134,177,1
135,177,1
136,177,1
137,177,1
138,177,1
139,177,1
140,177,1
141,177,1
142,177,1
143,177,1
144,177,1
145,177,1
146,177,1
147,177,1
148,177,1
149,177,1
150,177,1
151,177,1
152,177,1
153,177,1
154,177,1
155,177,1
156,177,1
157,177,1
158,177,1
159,177,1
160,177,1
161,177,1
162,177,1
163,177,1
164,177,1
165,177,1
166,177,1
167,177,1
168,177,1
169,177,1
170,177,1
171,177,1
172,177,1
173,177,1
101,178,1
102,178,1
103,178,1
104,178,1
105,178,1
106,178,1
107,178,1
108,178,1
109,178,1
110,178,1
111,178,1
112,178,1
113,178,1
114,178,1
115,178,1
116,178,1
117,178,1
118,178,1
119,178,1
120,178,1
121,178,1
122,178,1
123,178,1
124,178,1
125,178,1
126,178,1
127,178,1
128,178,1
129,178,1
130,178,1
131,178,1
132,178,1
133,178,1
134,178,1
135,178,1
136,178,1
137,178,1
138,178,1
139,178,1
140,178,1
141,178,1
142,178,1
143,178,1
144,178,1
145,178,1
146,178,1
147,178,1
148,178,1
149,178,1
150,178,1
151,178,1
152,178,1
153,178,1
154,178,1
155,178,1
156,178,1
157,178,1
158,178,1
159,178,1
160,178,1
161,178,1
162,178,1
163,178,1
164,178,1
165,178,1
166,178,1
167,178,1
168,178,1
169,178,1
170,178,1
171,178,1
172,178,1
173,178,1
174,178,1
100,179,1
101,179,1
102,179,1
103,179,1
104,179,1
105,179,1
106,179,1
107,179,1
108,179,1
109,179,1
110,179,1
111,179,1
112,179,1
113,179,1
114,179,1
115,179,1
116,179,1
117,179,1
118,179,1
119,179,1
120,179,1
121,179,1
122,179,1
123,179,1
124,179,1
125,179,1
126,179,1
127,179,1
128,179,1
129,179,1
130,179,1
131,179,1
132,179,1
133,179,1
134,179,1
135,179,1
136,179,1
137,179,1
138,179,1
139,179,1
140,179,1
141,179,1
142,179,1
143,179,1
144,179,1
145,179,1
146,179,1
147,179,1
148,179,1
149,179,1
150,179,1
151,179,1
152,179,1
153,179,1
154,179,1
155,179,1
156,179,1
157,179,1
158,179,1
159,179,1
160,179,1
161,179,1
162,179,1
163,179,1
164,179,1
165,179,1
166,179,1
167,179,1
168,179,1
169,179,1
170,179,1
171,179,1
172,179,1
173,179,1
174,179,1
100,180,1
101,180,1
102,180,1
103,180,1
104,180,1
105,180,1
106,180,1
107,180,1
108,180,1
109,180,1
110,180,1
111,180,1
112,180,1
113,180,1
114,180,1
115,180,1
116,180,1
117,180,1
118,180,1
119,180,1
120,180,1
121,180,1
122,180,1
123,180,1
124,180,1
125,180,1
126,180,1
127,180,1
128,180,1
129,180,1
130,180,1
131,180,1
132,180,1
133,180,1
134,180,1
135,180,1
136,180,1
137,180,1
138,180,1
139,180,1
140,180,1
141,180,1
142,180,1
143,180,1
144,180,1
145,180,1
146,180,1
147,180,1
148,180,1
149,180,1
150,180,1
151,180,1
152,180,1
153,180,1
154,180,1
155,180,1
156,180,1
157,180,1
158,180,1
159,180,1
160,180,1
161,180,1
162,180,1
163,180,1
164,180,1
165,180,1
166,180,1
167,180,1
168,180,1
169,180,1
170,180,1
171,180,1
172,180,1
173,180,1
174,180,1
100,181,1
101,181,1
102,181,1
103,181,1
104,181,1
105,181,1
106,181,1
107,181,1
108,181,1
109,181,1
110,181,1
111,181,1
112,181,1
113,181,1
114,181,1
115,181,1
116,181,1
117,181,1
118,181,1
119,181,1
120,181,1
121,181,1
122,181,1
123,181,1
124,181,1
125,181,1
126,181,1
127,181,1
128,181,1
129,181,1
130,181,1
131,181,1
132,181,1
133,181,1
134,181,1
135,181,1
136,181,1
137,181,1
138,181,1
139,181,1
140,181,1
141,181,1
142,181,1
143,181,1
144,181,1
145,181,1
146,181,1
147,181,1
148,181,1
149,181,1
150,181,1
151,181,1
152,181,1
153,181,1
154,181,1
155,181,1
156,181,1
157,181,1
158,181,1
159,181,1
160,181,1
161,181,1
162,181,1
163,181,1
164,181,1
165,181,1
166,181,1
167,181,1
168,181,1
169,181,1
170,181,1
171,181,1
172,181,1
173,181,1
174,181,1
175,181,1
99,182,1
100,182,1
101,182,1
102,182,1
103,182,1
104,182,1
105,182,1
106,182,1
107,182,1
108,182,1
109,182,1
110,182,1
111,182,1
112,182,1
113,182,1
114,182,1
115,182,1
116,182,1
117,182,1
118,182,1
119,182,1
120,182,1
121,182,1
122,182,1
123,182,1
124,182,1
125,182,1
126,182,1
127,182,1
128,182,1
129,182,1
130,182,1
131,182,1
132,182,1
133,182,1
134,182,1
135,182,1
136,182,1
137,182,1
138,182,1
139,182,1
140,182,1
141,182,1
142,182,1
143,182,1
144,182,1
145,182,1
146,182,1
147,182,1
148,182,1
149,182,1
150,182,1
151,182,1
152,182,1
153,182,1
154,182,1
155,182,1
156,182,1
157,182,1
158,182,1
159,182,1
160,182,1
161,182,1
162,182,1
163,182,1
164,182,1
165,182,1
166,182,1
167,182,1
168,182,1
169,182,1
170,182,1
171,182,1
172,182,1
173,182,1
174,182,1
175,182,1
99,183,1
100,183,1
101,183,1
102,183,1
103,183,1
104,183,1
105,183,1
106,183,1
107,183,1
108,183,1
109,183,1
110,183,1
111,183,1
112,183,1
113,183,1
114,183,1
115,183,1
116,183,1
117,183,1
118,183,1
119,183,1
120,183,1
121,183,1
122,183,1
123,183,1
124,183,1
125,183,1
126,183,1
127,183,1
128,183,1
129,183,1
130,183,1
131,183,1
132,183,1
133,183,1
134,183,1
135,183,1
136,183,1
137,183,1
138,183,1
139,183,1
140,183,1
141,183,1
142,183,1
143,183,1
144,183,1
145,183,1
146,183,1
147,183,1
148,183,1
149,183,1
150,183,1
151,183,1
152,183,1
153,183,1
154,183,1
155,183,1
156,183,1
157,183,1
158,183,1
159,183,1
160,183,1
161,183,1
162,183,1
163,183,1
164,183,1
165,183,1
166,183,1
167,183,1
168,183,1
169,183,1
170,183,1
171,183,1
172,183,1
173,183,1
174,183,1
175,183,1
99,184,1
100,184,1
101,184,1
102,184,1
103,184,1
104,184,1
105,184,1
106,184,1
107,184,1
108,184,1
109,184,1
110,184,1
111,184,1
112,184,1
113,184,1
114,184,1
115,184,1
116,184,1
117,184,1
118,184,1
119,184,1
120,184,1
121,184,1
122,184,1
123,184,1
124,184,1
125,184,1
126,184,1
127,184,1
128,184,1
129,184,1
130,184,1
131,184,1
132,184,1
133,184,1
134,184,1
135,184,1
136,184,1
137,184,1
138,184,1
139,184,1
140,184,1
141,184,1
142,184,1
143,184,1
144,184,1
145,184,1
146,184,1
147,184,1
148,184,1
149,184,1
150,184,1
151,184,1
152,184,1
153,184,1
154,184,1
155,184,1
156,184,1
157,184,1
158,184,1
159,184,1
160,184,1
161,184,1
162,184,1
163,184,1
164,184,1
165,184,1
166,184,1
167,184,1
168,184,1
169,184,1
170,184,1
171,184,1
172,184,1
173,184,1
174,184,1
175,184,1
99,185,1
100,185,1
101,185,1
102,185,1
103,185,1
104,185,1
105,185,1
106,185,1
107,185,1
108,185,1
109,185,1
110,185,1
111,185,1
112,185,1
113,185,1
114,185,1
115,185,1
116,185,1
117,185,1
118,185,1
119,185,1
120,185,1
121,185,1
122,185,1
123,185,1
124,185,1
125,185,1
126,185,1
127,185,1
128,185,1
129,185,1
130,185,1
131,185,1
132,185,1
133,185,1
134,185,1
135,185,1
136,185,1
137,185,1
138,185,1
139,185,1
140,185,1
141,185,1
142,185,1
143,185,1
144,185,1
145,185,1
